,POOL.OQ,CHRW.OQ,AJG.N,CNP.N,AMCR.N,WM.N,BA.N,FOX.OQ,WY.N,MCD.N,HD.N,SPG.N,HBAN.OQ,QRVO.OQ,LVS.N,CTRA.N,ON.OQ,AIG.N,AIZ.N,CARR.N,EVRG.OQ,SMCI.OQ,COST.OQ,MCO.N,DIS.N,LULU.OQ,PAYX.OQ,AMD.OQ,REG.OQ,DHI.N,TRV.N,MOS.N,BWA.N,WDC.OQ,VTR.N,IVZ.N,ZBRA.OQ,AMAT.OQ,STX.OQ,FDS.N,KVUE.N,SYK.N,DELL.N,VRSN.OQ,TECH.OQ,NVR.N,JBL.N,LOW.N,BSX.N,SYY.N,FCX.N,MAS.N,BEN.N,META.OQ,PAYC.N,EXPE.OQ,AMTM.N,RJF.N,CL.N,VICI.N,CE.N,UNH.N,ARE.N,GEN.OQ,LLY.N,DAY.N,GRMN.N,PODD.OQ,ISRG.OQ,AVB.N,TPR.N,CBRE.N,CINF.OQ,WMB.N,EA.OQ,TMUS.OQ,CB.N,TXN.OQ,MDLZ.OQ,BRO.N,BALL.N,PFG.OQ,KEYS.N,PCG.N,RL.N,JPM.N,TTWO.OQ,CDW.OQ,RMD.N,LNT.OQ,COO.OQ,CMG.N,PCAR.OQ,GNRC.N,CHTR.OQ,PWR.N,CCL.N,PM.N,SNA.N,UAL.OQ,ESS.N,KHC.OQ,BLDR.N,JBHT.OQ,CMI.N,PNR.N,CRL.N,DPZ.N,DECK.N,HPQ.N,ROP.OQ,LW.N,TGT.N,NTAP.OQ,OXY.N,IR.N,TER.OQ,WAB.N,NOW.N,EXC.OQ,BR.N,EMN.N,AZO.N,TEL.N,FRT.N,DUK.N,KMI.N,DVN.N,RCL.N,VTRS.OQ,CAH.N,MKC.N,IEX.N,VLO.N,EXPD.N,LH.N,SW.N,DRI.N,MAA.N,JNJ.N,COR.N,SHW.N,GD.N,SBAC.OQ,MPWR.OQ,COP.N,ORCL.N,AMP.N,NXPI.OQ,CPRT.OQ,TXT.N,T.N,MTCH.OQ,NDAQ.OQ,FFIV.OQ,LEN.N,CDNS.OQ,NVDA.OQ,WELL.N,PLD.N,ROST.OQ,MRK.N,WEC.N,MSCI.N,TMO.N,F.N,GEHC.OQ,LYB.N,IBM.N,IQV.N,VRTX.OQ,DXCM.OQ,PEP.OQ,AOS.N,BLK.N,HII.N,CVS.N,PH.N,NSC.N,MSFT.OQ,HWM.N,BAX.N,HUM.N,AXON.OQ,ZBH.N,TDY.N,GILD.OQ,EPAM.N,NOC.N,PNW.N,BFb.N,DE.N,HSY.N,GL.N,SLB.N,AWK.N,PKG.N,CPAY.N,ADI.OQ,MMC.N,IT.N,ECL.N,BXP.N,GE.N,ED.N,ALLE.N,OTIS.N,WFC.N,CTVA.N,FTV.N,AEE.N,PRU.N,DLTR.OQ,CF.N,NEE.N,FMC.N,KLAC.OQ,AME.N,NUE.N,D.N,SJM.N,EMR.N,DVA.N,CMS.N,HPE.N,BDX.N,MGM.N,HUBB.N,ALGN.OQ,SRE.N,REGN.OQ,EFX.N,USB.N,CSGP.OQ,HCA.N,AVGO.OQ,DHR.N,NWSA.OQ,ERIE.OQ,RTX.N,AAPL.OQ,CME.OQ,ADM.N,APD.N,FANG.OQ,WRB.N,AXP.N,CLX.N,DOV.N,FSLR.OQ,MTB.N,FDX.N,TROW.OQ,JKHY.OQ,O.N,MLM.N,RVTY.N,L.N,QCOM.OQ,IPG.N,PHM.N,ANSS.OQ,ULTA.OQ,KO.N,CSCO.OQ,WTW.OQ,ANET.N,ES.N,CTAS.OQ,GPN.N,RSG.N,LIN.OQ,MCK.N,HLT.N,NFLX.OQ,FI.N,RF.N,WMT.N,AMGN.OQ,KIM.N,DG.N,EQR.N,URI.N,TDG.N,CNC.N,NKE.N,AES.N,ELV.N,GWW.N,K.N,GOOGL.OQ,GM.N,CCI.N,COF.N,C.N,ODFL.OQ,A.N,MOH.N,GS.N,MET.N,WYNN.OQ,PSA.N,CPT.N,GDDY.N,MRNA.OQ,BK.N,FAST.OQ,LDOS.N,ORLY.OQ,CSX.OQ,CFG.N,NI.N,MO.N,DD.N,AEP.OQ,HOLX.OQ,BX.N,BBY.N,LHX.N,APA.OQ,IFF.N,CEG.OQ,STT.N,JCI.N,FE.N,PNC.N,VZ.N,NEM.N,ROL.N,KEY.N,GIS.N,CMCSA.OQ,VLTO.N,PFE.N,EIX.N,NWS.OQ,MU.OQ,UPS.N,SOLV.N,TYL.N,UNP.N,BAC.N,KMX.N,PARA.OQ,IP.N,MDT.N,MMM.N,CZR.OQ,UBER.N,INTU.OQ,OKE.N,ADP.OQ,EQIX.OQ,CHD.N,MTD.N,KDP.OQ,EBAY.OQ,PEG.N,BIIB.OQ,CTSH.OQ,ALB.N,TRGP.N,NCLH.N,PLTR.OQ,UDR.N,DGX.N,CBOE.Z,HIG.N,ACGL.OQ,NDSN.OQ,VRSK.OQ,GEV.N,AMT.N,PYPL.OQ,CAG.N,UHS.N,TFX.N,SYF.N,WAT.N,INCY.OQ,LRCX.OQ,IDXX.OQ,PPG.N,LKQ.OQ,BG.N,HES.N,EOG.N,MAR.OQ,TJX.N,MNST.OQ,VMC.N,EW.N,ALL.N,BMY.N,VST.N,APH.N,HON.OQ,GPC.N,MHK.N,MCHP.OQ,CAT.N,PG.N,ZTS.N,STE.N,TPL.N,BKR.OQ,AFL.N,PTC.OQ,FITB.OQ,MSI.N,XEL.OQ,HSIC.OQ,ITW.N,WST.N,DFS.N,APTV.N,MPC.N,PGR.N,ICE.N,KMB.N,SWKS.OQ,ABNB.OQ,EL.N,TSLA.OQ,EXR.N,SPGI.N,KKR.N,ADBE.OQ,ADSK.OQ,FOXA.OQ,TT.N,TSN.N,AKAM.OQ,LUV.N,INVH.N,TSCO.OQ,AON.N,AMZN.OQ,MS.N,BRKb.N,GOOG.OQ,KR.N,BKNG.OQ,STZ.N,WBD.OQ,ABBV.N,STLD.OQ,MA.N,XOM.N,SWK.N,FICO.N,HRL.N,INTC.OQ,TRMB.OQ,WBA.OQ,OMC.N,GLW.N,CRM.N,SBUX.OQ,ATO.N,ETR.N,HAL.N,TFC.N,TAP.N,ABT.N,V.N,YUM.N,LYV.N,CPB.OQ,JNPR.N,EG.N,FTNT.OQ,DTE.N,HST.OQ,IRM.N,DOC.N,FIS.N,DAL.N,ROK.N,DOW.N,PPL.N,NTRS.OQ,ETN.N,CVX.N,CI.N,ACN.N,CRWD.OQ,PANW.OQ,XYL.N,HAS.OQ,ENPH.OQ,SO.N,CTLT.N^L24,EQT.N,NRG.N,MKTX.OQ,LMT.N,DLR.N,PSX.N,SCHW.N,SNPS.OQ,J.N,AVY.N
19/12/2022,308.14,93.51,185.09,29.98,12.02,157.59,185.68,27.63,29.89142855,265.83,317.33,115.62,13.69,93.02,46.36,24.31,64.15,61.47,122.95,41.5,61.69,7.829,448.432362,278.32,85.78,316.92,115.52,64.59,62.33,88.09,183.51,44.30598684,35.72963634,31.56,44.55,18.1,243.71,103.99,50.99,419.9,NULL,239.03,39,200.49,80.79,4685.2,68.24,203.17,45.8,77.91,37.36,46.96,25.78,114.48,309.59,85.26,NULL,105.15,77.98,33.08,100.98,523.6,144.11,21.58,357.78,63.14,90.3,294.29,261.01,162.22,35.94,75.01,100.94,32.07,120.79,141.62,211.96,167.61,65.7,55.41,50.61,84.31,171.38,15.84,103.02,130.06,98.59,178.33,209.15,54.29,79.065,28.2996,66.07336637,91.73,306.16,142.36,8.09,100.61,224.13,37.98,208.57,40.11,65.6,179.53,237.19,43.83,216.53,356.33,61.13678894,26.56,423.35,87.11,144.65,59.19,62.41,51.07,88.4,99.46,382.3,41.77,133.21,80.71,2379.17,115.54,101.35,100.23,17.51,59.26,51.47,10.91,79.34,82.84,226.27,119.71,NULL,196.7363077,NULL,138.45,155.31,175.48,167.22,238.11,244.3,277.46,359.01,110.44,80.5,306.57,160.27,30.155,69.28,17.86,40.37,60.46,141.72,90.1,160.95,16.254,63.7,112.07,114.92,109.44,94.24,461.94,530.17,10.96727189,56.5,80.3,138.87,199.84,291.59,112.23,181.34,56.06,692.47,229.57,95.05,282.7,247,240.45,37.58,49.95,504.84,167.57,124.96,390.28,86.42,328.57,532.52,77.28,65.46,432.67,234.89,117.86,49.83,151.48,128.61,178.96,165.14,163.73,339.06,141.21,66.52,48.58027728,94.85,104.57,77.87,41.82,58.3,63.61,87.3,97.12,139.42,92.72,83.52,122.76,383.66,136.98,131.76,59.25,155.82,94.58,72.27,61.58,15.48,248.46,34.22,236.78,198.76,78.64,721.1,191.17,41.95,77.16,238.67,54.963,229.3268208,17.43,271.4,97.54,132.37,162.1855188,92.65,313.72,133.58,45.7944734,145.01,144.81,132.38,156.77,140.65,168.78,109.53,175.37,63.54,340.85,138.32,54.95,112.61,32.17,45.08,235.4,440.51,62.84,47.4,239.31,30.6375,82.83,110.8775,93.13,129.65,327.05,375.54,129.9,288.3,98.67,20.6,47.5999524,265.7,20.88806564,242.44,59.65,351.25,550.0089515,81.42,103.05,28.2,502.89,561.27,67.0999783,88.44,35.42,133.21,87.87,43.93,145.095,146.95,331.65,344.61,71.16,81.56,284.43,110.39,73.13,189.89,44.17,47.45237425,104.45,816.43,31.18,38.2,27.05,46.38,67.56,94,73.31,73.48,79.8,205.55,43.84,101.66,87.73,77.56,63.46,41.01,150.16,37.03,45.6,36.94,16.65,87.12,33.98,NULL,51.36,64.95,17.7,51.72,178.43,NULL,320.05,206.39,32.06,58.09,16.92,34.92,77.12,102.1098398,45.04,24.95,383.52,63.37,245.06,658.19,79.89,1397.93,36.32,41.34,59.36,284.38,54.98,233.34,69.04,13.67,6.35,38.45,151.45,123.26,73.66,57.56742546,233.4,173.22,NULL,209.62,68.95,38.13,134.5,243.35,32.38,337.3,80.59,43.869,402.17,125.63,52.73,96.19,133.63,122.8057404,151.37,78.09,50.21,175.42,73.43,130.99,73.16,23.86,37.975,209.41,175.87,95.42,71.48,232.29,150.4,143.19,180.5,813.7207681,28.26,68.92,122.5,31.65,254.59,69.4,80.69,217.29,228.23,95.17,93.11,111.07,127.07,100.28,135.66,91.68,85.93,236.24,149.87,146.71,335.66,46,328.76,188.54,29.49,168.81,60.81,84.07,36.35,29.75,211.46,297.06,84.92,85.55,300.03,89.15,44.4,1931.44,230.29,9.25,161.49,101.54,341.26,105.17,74.79,585.65,45.49,26.79,49.56,39.32,77.31,31.75,129.01,98.3,113.48,56.57,36.06,41.12,51.69,106.59,204.82,128.38,68.39,56.83,31.67,322.38,49.98,115.18,16.36277368,50.21,24.9,67.35,32.92,250.66,49.33,29.11,87.23,154.5,169.88,330.78,255.4,108.09,75.26,108.48,55.91,305.01,68.91,43.88,36.11,31.54,271.48,481.79,99.39,100.61,78.26,323.39,98.95839252,176.48
20/12/2022,303.77,92.38,186.89,29.97,12.05,157.79,188.29,28.1,29.96899307,267.25,314.84,115.66,13.78,90.83,46.38,24.48,64.03,62.8,122.05,41.37,62.01,8.331,447.6403723,274.88,87.02,307.12,114.26,65.05,61.67,87.65,185.79,45.10178364,35.58889922,32.08,44.66,18.01,247.15,103.5,51.005,397.28,NULL,238.6,38.95,202.74,81.03,4635.55,69.19,200.86,45.84,78.28,37.8,46.53,26.01,117.09,303.82,85.61,NULL,105.6,77.69,33.12,101.39,520.21,144.87,21.49,359.64,62.94,90.37,298.54,261.8,161.21,35.95,74.87,102.31,32.35,120.42,140.34,214.7,166.09,65.85,55.53,50.63,84.85,172.34,15.88,101.65,130.69,98.11,178.94,208.91,54.15,79.9725,28.5676,66.27336647,90.93,309.29,142.66,8.1,100.92,224.67,38.55,207.5,39.79,65.31,176.01,237.46,43.66,213.01,353.73,60.50845435,26.61,424.51,87.73,143.25,59.47,62.37,51.9,87.79,99.87,386.47,42.06,133.41,80.92,2384.15,114.85,100.88,100.21,17.61,59.36,50.88,10.74,79.58,82.99,228.12,121.88,NULL,194.8205749,NULL,139.72,154.11,175.67,167.38,238.58,246.62,278.36,357.87,112.65,80.94,308.04,159.51,30.125,69.54,18.07,40.02,60.12,142.97,89,162.36,16.085,63.55,112.18,114.35,109.71,94.33,458,528.5,10.76087327,56.09,80.75,141.28,201.38,293.23,113.15,181.23,56.34,691.56,228.8,95,286.62,242.92,241.8,38.28,49.93,501.72,171.37,125.43,392.15,84.77,331.72,529.57,77.01,65.1,435.36,233.65,118.19,51.76,150.26,127.89,179.03,164.33,164.85,335.73,142.84,66.96,49.99300121,94.59,104.48,77.92,40.98,58.89,63.82,87.2,98.25,139.21,93.55,83.52,124.17,385.91,137.75,133.97,59.58,155.31,95.04,70.82,61.78,15.66,249.24,34.37,235.95,200.75,78.265,733.53,190.2,41.93,76.7,238.36,54.402,226.561284,17.51,274.45,98.18,132.3,160.7696738,92.94,312.54,134.94,46.65235952,145.7,142.87,133.25,156.59,140.31,164.35,109.31,176.47,63.11,341.73,139.48,55.78,112.1,32.48,44.78,236.68,439.2,62.79,47.37,239.85,30.4425,82.66,110.985,94,130.04,328.93,375.55,129.49,288.19,99.56,20.71,48.01661865,264.75,20.82832856,240.93,58.95,350.61,557.4179252,80.38,103.21,28.36,504.65,562.74,66.6026634,89.02,35.2,133.81,88.39,43.81,142.105,147.93,329.4,344.49,71.79,82.57,282.26,109.8,73.71,201.16,44.29,47.35299755,104.42,823.63,30.73,38.05,27.07,46.44,67.51,93.67,74.1,73.09,79.24,205.6,44.13,102.18,87.56,77.99,63.25,41.25,151.68,36.99,47.62,37.12,16.63,83.13,34.41,NULL,51.32,64.88,17.75,50.68,173.63,NULL,319.25,205.41,32.19,57.76,16.88,34.68,76.7,101.0062208,45.04,24.96,387.08,63.5,243.91,652.15,79.82,1405.05,36.26,40.97,59.21,287.51,55.04,233.5,69.78,13.59,6.31,38.01,150.2,123.18,74.85,59.18395376,232.77,172.19,NULL,208.69,68.76,38.49,135.59,242.71,32.65,339.14,81.07,43.736,405.71,124.76,52.98,96.47,136.01,123.7449065,150.41,77.59,50.58,176.58,73.42,133.68,72.65,23.82,38.115,211.49,175.63,94.08,71.22,235.14,150.46,142.47,180.15,829.9269917,28.92,70.66,122.19,31.69,255.82,69.49,80.57,218.09,227.79,96.71,93.7,113.01,127.19,100.39,135.38,89.6,87.62,237.64,137.8,145.99,332.11,46.23,338.22,187.92,29.95,168.75,61.38,84.5,36.39,29.53,210.2,297.81,85.19,85.16,302,89.63,44.58,1958.51,230.17,9.03,160.58,103.2,342.95,106.69,74.63,591.15,45.24,26.44,49.15,39.53,77.81,31.55,128.45,98,113.07,56.395,37.42,41.12,50.77,106.49,205.36,128.59,68.68,56.18,31.78,327.01,50.47,115.47,16.48954129,50.11,24.74,67.69,32.9,254.4,49.66,29.16,87.11,155.91,172.67,329.54,261.9,109.83,74.64,108.29,54.79,302.07,69.47,44.36,36.14,31.66,266.65,486.15,98.74,102.64,79.56,324.43,98.70790722,178.36
21/12/2022,311.68,92.92,189.48,30.53,12.1,159.27,196,28.39,30.16290438,268.16,319.36,116.55,14,93.17,46.89,25.07,65.04,63.33,123.53,42.09,63.02,8.387,451.7860959,282.42,86.92,316.74,114.77,67.68,62.51,89.75,189.42,45.6091041,36.063887,31.38,44.84,18.55,250.84,105.9,50.24,404.5,NULL,241.54,39.12,204.81,83.17,4704.96,70.3,202.43,46.08,77.14,38.45,47.12,26.91,119.76,310.36,86.49,NULL,106.74,78.99,32.78,103.05,527.54,146.89,21.51,368.01,64.52,92.06,301.47,266.16,162.37,37.16,76.62,104.55,32.97,122.5,141.47,218.76,168.73,66.89,56.98,51.74,86.22,174.07,15.95,103.33,132.16,99.88,181.09,210.14,55.08,82.1725,28.5038,67.36003368,92.08,321.34,144.71,8.48,100.52,229.24,39,208.85,40.18,66.15,177.97,242.22,44.55,220.31,358.33,63.70679408,26.69,430.84,88.65,142.3,60.05,63.73,52.72,89.75,101.51,391.91,42.63,136.33,81.76,2430.48,115.5,101.76,101.92,17.88,61.76,51.81,10.85,80,84.25,232,122.68,NULL,199.2448009,NULL,138.55,155.96,177.68,169.32,242.21,249.97,280.68,367,116.28,81.5,313.03,163.43,30.525,71.09,18.15,40.71,61.51,142.11,90.57,165.41,16.501,63.97,113.94,115.13,111.11,94.9,472.36,539.89,11.05170768,56.96,82.3,142.14,204.55,290.55,114.76,182.5,57.24,712.94,230.41,94.12,292.24,246.7,244.43,39.05,50.33,508.11,174.72,127.08,399.66,85.27,338.99,538.79,77.45,66.82,441.64,234.98,120.49,53.31,152.53,128.43,181.85,167.41,167.59,341.84,144.3,67.51,51.64221636,95.72,106.75,79.03,41.12,59.39,65.07,88.6,100.36,140.18,93.53,84.65,125.09,396.78,140.36,137.45,60.05,157.94,96.78,73.19,62.66,15.78,253.36,34.57,239.54,204.28,78.37,736.19,197.02,42.71,77.94,242.9,56.123,231.3300622,17.73,281.58,99.76,135.45,164.2665258,94.27,314.49,137,47.29257304,147.1,143.6,134.85,162.06,143.01,169.99,113.05,178.29,64.24,342.13,142.15,57.42,114.59,32.9,45.76,241.89,452.29,63.8,47.66,243.6,30.8325,83.98,116.0975,95.79,131.48,328.67,380.46,127.25,297.96,101.14,21.04,48.39328494,266.26,21.0075398,244.54,59.11,359.83,573.3869585,81.65,115.78,28.74,510.84,567.42,67.3814773,89.58,35.9,134.5,89.72,44.81,143.655,150.09,333.77,350.16,72.84,82.6,283.67,110.52,74.47,210.04,44.78,47.64118998,105.83,833.62,31.22,38.7,27.55,45.59,68.32,95.34,75.42,75.84,80.63,206.98,46.67,104.04,89.65,78.71,64.62,41.72,153.9,37.78,47.32,37.39,16.96,85.36,35.08,NULL,51.66,65.22,17.97,51.19,176.68,NULL,329.62,208.42,32.68,59.37,16.88,34.66,77.16,103.2218195,44.91,25.36,393.33,65.01,247.04,665.95,80.99,1444.02,36.53,41.28,60.5,286.86,55.63,232.63,72.08,13.75,6.5,38.27,155.3,126.19,76.02,60.24896064,238.2,176.12,NULL,210.6,69.21,38.78,142,247.71,33.28,346.78,80.52,44.787,418.06,127.15,54.36,97.79,140.29,127.1885152,148.75,78.84,50.975,175.96,74.76,134.64,73.33,24.17,38.39,215.1,177.96,97.24,72.96,241.73,151.84,144.92,181.48,854.8593905,29.35,71.46,123.71,31.99,257.5,70.41,81.01,222.31,234.68,97.8,94.14,114.55,129.12,102.55,136.96,91.9,87.07,243.87,137.57,146.97,337.45,47.65,341.38,192.23,30.33,170.96,60.76,83.76,36.6,29.77,214.25,303.03,86.77,86.87,307.82,90.25,44.46,1970.9,233.39,9.04,162.21,104.82,345.69,108.06,73.27,614.2,45.41,26.83,49.81,38.6,78.77,32.03,130.3,98.67,114.58,57.05,38.63,41.75,51.45,108.14,206.81,128.78,70.68,56.91,31.75,335.23,50.01,117.43,15.48515173,50.71,25.03,66.82,33.67,259.36,50.67,29.4,88.95,158.12,174.7,333.16,268.92,107.35,73.71,111.15,57.7,317.1,70.73,43.45,36.64,32.42,277.98,487.65,100.45,103.35,81.25,330.22,101.2795563,180.93
22/12/2022,305.08,92.46,188.03,30.31,11.98,157.73,188.25,28.54,30.10473099,265.77,316.12,116.36,13.91,91.07,46.52,24.51,62.12,62.4,122.97,41.68,62.61,8.2,448.5105832,279.19,86.67,312.93,112.18,63.86,62.27,90.35,187.2,44.49498858,34.80604899,30.64,45.26,18.27,247.51,97.6,50.21,398.5,NULL,241.77,39.14,203.43,82.95,4674.99,69.35,199.15,46.15,77.22,37.67,46.93,26.59,117.12,303.79,84.52,NULL,106.09,79.28,32.21,101.13,527.09,146.07,21.31,365.31,61.78,91.02,297.82,263.61,161.85,37.4,75.68,103.75,32.57,121.42,139.53,217.39,164.7,66.73,56.65,51.15,85.08,169.78,15.95,103.76,130.66,99.27,177.82,209.14,54.77,82.7075,28.156,66.54669994,89.79,323.88,142.59,7.88,100.86,225.27,38.28,208.93,40.36,65.03,176.44,240.68,44.27,218.36,352.21,64.77346288,26.66,428.51,88.58,141.35,58.97,61.8,52,86.11,100.1,379.94,42.52,134.4,81.39,2403.86,114.23,101.25,101.95,17.74,60.11,49.5,10.75,80.56,84.18,229.65,119.62,NULL,199.0558048,NULL,137.31,154.93,177.03,169.27,241.3,246.59,280.09,347.6,112.9,80.49,307.92,157.51,29.99,70.07,18.27,39.89,61.06,140.02,91.04,161.76,15.339,64.53,113.27,113.96,111.24,94.6,462.32,539.14,10.61076519,57.6,81.48,140.88,203.14,293.92,113.68,181.09,56.23,703.33,229.03,93.4,290.52,245.45,238.19,38.54,50.14,512.43,167.82,126.79,393.31,85.28,323.24,531.37,76.99,66.52,435.86,234.93,118.41,51.39,151.93,127.41,177.84,163.75,165.7,335.04,143.05,68.25,50.8891785,95.16,105.18,78.14,40.68,58.9,63.94,88.36,98.66,140.05,89.9,83.34,124.67,373.85,138.32,136.91,60.49,158.55,95.08,73.43,62.57,15.71,253.59,33.75,234.74,203.49,78.52,733.62,194.22,42.85,77.25,241.15,55.309,229.2825013,17.81,276.3,98.51,132.23,164.5515953,93.49,312.6,132.88,46.72278301,145.31,145.4,133.73,156.89,144.76,175.69,110.28,176.67,63.45,336.2,141.38,57.19,110.68,32.81,46.03,237.21,457.05,63.34,47.32,242.3,30.0925,83.14,113.125,94.55,129.44,327.66,381.79,125.94,297.75,99.54,21.08,47.82661884,265.26,20.8084162,245.53,59.02,350.88,565.5394759,82.24,116.71,28.31,510.06,561.37,67.2501111,87.76,33.53,135.6,89.49,43.99,140.985,149.01,335.32,345.58,71.8,81.24,279.99,110.16,74.25,208.34,44.48,47.39274823,104.78,823.78,30.97,38.89,27.42,45.78,67.55,94.47,75.37,74.34,80.46,204.81,44.69,103.31,87.33,77.85,64.13,41.4,154.29,38.31,47.5,36.97,17.07,85.17,34.82,NULL,51.64,64.5,18.07,49.43,175.61,NULL,321.83,208.66,32.39,57.2,16.94,34.43,77.14,101.6583593,42.59,24.64,383.95,64.11,239.16,655.08,81.84,1438.44,36.29,40.12,60.13,280.61,55.46,225.98,70.71,13.07,6.32,38.42,155.63,124.26,75.38,59.76400215,234.68,174.48,NULL,210.6,68.57,38.76,140.99,248.05,32.34,344.3,81.12,40.911,412.96,125.86,53.12,97.11,135.3,123.5590299,147.22,78.42,50.405,174.03,74.45,135.43,73.83,23.55,38.03,212.31,174.99,96.89,69.91,237.54,152.19,145.03,181.86,808.8250353,28.36,70.91,122.15,32.13,255.42,70.03,80.54,220.19,235.26,96.86,91,111.65,128.6,102.46,137.44,88.73,84.87,242.22,125.35,146.08,332.11,46.61,336.52,188.1,30.5,169.3,60.88,82.72,35.46,29.62,213.05,300.15,83.79,86.37,302.69,88.26,45.25,1932.99,231.01,9.23,163.27,102.85,341.52,105.88,73.29,614.52,45.41,25.97,48.73,38.44,78.78,31.57,129.19,97.76,114.03,56.35,37.54,42.48,51.44,108.03,205.06,128.82,70.57,56.82,31.39,332.8,49.15,116.75,15.65092476,50.68,24.93,66.58,32.92,255.97,50.17,29.18,87.38,156.11,172.08,333.28,264.76,103.97,71.575,109.81,57.7,298.87,70.76,43,35,31.89,281.76,479.3,99.86,100.53,80.8,321.72,100.0939259,178.81
23/12/2022,305.6,93.08,188.41,30.69,12.06,159.21,189.06,28.85,30.53133587,267.57,318.73,117.91,14.05,90.5,46.52,25.2,62.39,63.16,125.03,41.79,63.34,8.219,452.3629773,278.82,88.01,311.54,116.01,64.52,62.64,89.18,189.48,44.90283444,35.18428,30.59,45.49,18.38,248.22,97.22,50.51,398.04,NULL,242.84,39.12,203.72,82.73,4645,69.01,201.88,46.06,78.09,38.1,47.13,26.85,118.04,305.17,86.43,NULL,107.35,79.45,32.67,102.56,531.31,147.24,21.3,367.9,62.03,91.26,292.09,262.66,163.03,37.42,76.67,104.46,33.32,121.51,140.02,219.65,164.38,67.1,56.94,51.63,85.56,169.83,16.06,104.36,131.28,99.83,178.14,208.32,55.3,83.1825,28.2472,67.03336685,92.19,333.92,144.2,7.81,101.69,227.74,38.39,211.65,40.52,65.3,177.36,241.26,44.4,218.5,353.02,65.14513029,26.76,430.11,89.63,143.15,59.04,63.95,52.28,86.56,100.49,381.86,43.04,134.48,82.18,2430.65,113.95,102.34,102.99,18.14,62.51,49.79,11.01,80.05,84.22,229.33,124.37,NULL,199.0042605,NULL,138.84,156.35,177.48,170.01,242.67,247.9,282.51,350.61,117.05,80.85,308.27,157.67,30.255,70.41,18.31,40.58,61.28,141.01,90.62,161.45,15.206,65.07,113.62,115.48,111.86,95.48,463.82,540.68,10.65767396,57.49,83.13,141.65,203.84,289.69,111.44,182.26,56.9,703.94,230.07,93.56,290.96,247.5,238.73,39.06,50.17,513.96,168.98,126.69,393.75,84.75,323.66,534.77,77.93,66.35,436.93,235.88,120.14,52.99,153.02,128.7,181.22,163.84,165.59,335.95,144.54,68.4,50.9016254,95.85,105.03,78.36,40.98,59.38,64.15,89.53,99.56,141.91,90.74,84.17,126.34,377.39,139.38,136.08,60.79,159.44,95.54,73.76,63.62,15.75,254.47,33.82,235.72,203.67,78.875,726.74,195.73,43.2,76.89,240.74,55.243,230.3373054,18.31,276.25,99.3,131.86,164.7036324,94.62,312.04,137.03,47.02368336,147.02,144.11,134.72,156.75,144.56,175.93,111.12,177.34,64.41,338.59,140.63,57.85,110.84,33.42,45.79,237.55,456.4,63.82,47.48,244.39,29.9425,84.23,114.31,96.72,130.77,329.33,383.67,126.43,294.965,100.46,21.22,47.92328541,263.92,21.17679486,247.55,59.44,355.22,566.6996974,81.63,116.25,28.68,514.29,565.1,67.7286594,89.23,33.83,136.98,90.69,44.26,143.05,149.23,335.08,345.51,72.27,80.72,283.21,111.31,74.77,199.08,44.65,47.46231192,105.17,833.55,31.25,38.9,27.71,46.24,68.73,95.69,75.51,74.91,81.35,206.24,47.25,103.9,88.04,77.49,64.1,42,155.02,38.41,47.85,37.12,17.18,85.41,35.14,NULL,51.83,65.18,18.56,50.2,177.01,NULL,320.12,209.91,32.47,60.16,16.66,34.73,77.5,100.4460505,43.09,24.64,384.49,65.56,240.94,657.68,82.06,1439.05,36.37,40.17,61.08,279.16,56.02,226.96,73.36,13,6.29,38.75,156.31,126.18,76.13,60.26797862,236.32,175.61,NULL,212.45,69.03,38.84,140.76,248.81,32.75,346.66,81.36,41.212,410.58,126.72,53.64,98.96,141.68,127.775494,148.58,79.5,50.63,175.2,74.19,136.37,72.89,23.87,37.905,213.87,176.57,97.96,69.93,239.87,152.62,145.76,182.06,824.9227571,29.1,71.75,121.25,32.41,256.63,70.93,80.64,221.97,235.13,97.6,91.26,115.12,129.44,102.81,137.15,88.85,85.25,241.02,123.15,146.91,332.94,46.87,338.45,188.16,30.76,169.95,61.35,83.16,36.09,29.9,217.06,300.59,85.25,86.11,306.49,89.81,45.89,1971.52,232.41,9.17,163.1,102.59,343.6,108.68,73.94,616.76,45.63,26.09,48.54,38.63,80.5,31.75,129.44,98.27,115.1,56.715,39.09,42.59,51.93,108.18,205.83,128.9,70.69,57.28,31.67,334.92,48.73,118.54,15.93371406,50.63,25.17,66.92,33.16,256.74,50.86,29.54,88.03,156.8,177.4,334.31,266.09,101.99,70.635,109.73,58.21,293.95,71.74,43.35,36.21,31.91,280.85,483.29,100.87,103.94,81.77,320.21,100.9121779,181.11
